epoch,learning_rate,lr,train_loss,train_dice_loss,train_bce_loss,val_loss,val_dice_loss,val_bce_loss,val_dice,dice_wt,dice_tc,dice_et,mean_dice
21,0.0005,0.0005,0.07390401661384262,0.06502809325583396,0.008875923330435163,0.3100781209296123,0.2969571356646257,0.013120985142781478,0.9218183083488182,0.9431780743260277,0.9100573936818864,0.9122194570385403,0.9218183083488182
22,0.0005,0.0005,0.07307494877027747,0.0642851181793002,0.00878983057046257,0.3064006120883414,0.29251592083385347,0.013884691441177838,0.9210321777619993,0.9430071315245748,0.9069452042441554,0.9131441975172679,0.9210321777619993
23,0.0005,0.0005,0.07287354055676211,0.06407398105575898,0.00879955952990016,0.31317993914777026,0.2999333809173612,0.013246557893769072,0.9215649268533647,0.9429567806041672,0.9096993878689356,0.9120386120869912,0.9215649268533647
24,0.0005,0.0005,0.07203167831513736,0.06331458977723167,0.008717088578788003,0.30904205943807767,0.29571497404323527,0.013327085263871444,0.9213689695704029,0.9427758405733795,0.9093417016463441,0.9119893664914853,0.9213689695704029
25,0.0005,0.0005,0.07179921622992917,0.06317477723468579,0.008624439040169804,0.3121923189586611,0.2982309240062311,0.013961395192099109,0.9207166358059103,0.943306042139711,0.9098692996127707,0.9089745656652497,0.9207166358059103
26,0.00025,0.00025,0.07124240405548152,0.06265016796192945,0.008592236086677071,0.3086477063484707,0.29553145070391784,0.013116255600782691,0.9233700639745827,0.9414934171615015,0.916444225088943,0.9121725496733032,0.9233700639745827
27,0.00025,0.00025,0.06973761121173164,0.061451716116470274,0.008285895034379065,0.30837737668217724,0.2951077449971333,0.013269631941210827,0.9243898618348122,0.9441152863283148,0.9147482171558036,0.9143060820203183,0.9243898618348122
28,0.00025,0.00025,0.06811450274339713,0.05988831952809535,0.008226183146368032,0.3041432910830168,0.2908000298859625,0.013343260840201938,0.9232765528924368,0.943224775410683,0.9126865972021166,0.9139182860645109,0.9232765528924368
29,0.00025,0.00025,0.06832164815573656,0.06014537715102925,0.008176270981802925,0.3104899744320055,0.29717888415476085,0.013311090819996743,0.9222000844233387,0.942521737802727,0.9122333745391767,0.9118451409281122,0.9222000844233387
30,0.00025,0.00025,0.06814643281183874,0.060007506718845256,0.00813892614534638,0.3133583614048287,0.29946681380222756,0.013891547637450383,0.9203574426228022,0.9418748266656751,0.9095658887199384,0.9096316124827929,0.9203574426228022
31,0.00025,0.00025,0.06796299755577978,0.059872927097993384,0.008090070457712872,0.30932418250664784,0.29530429339191844,0.014019889246896716,0.9214313035354645,0.9437855506156123,0.9095931770067972,0.910915182983984,0.9214313035354645
32,0.00025,0.00025,0.06739093645578893,0.05930620036665135,0.00808473611454196,0.3073478643048675,0.2940417698432546,0.013306094766579108,0.9237400951987625,0.9434894622931818,0.918232387317969,0.9094984359851369,0.9237400951987625
33,0.000125,0.000125,0.0679022282180808,0.05984876802334962,0.008053460172635614,0.3092987556043569,0.2956240384394492,0.01367471695101933,0.9213804244812334,0.9429302645553307,0.9113109488127485,0.909900060075621,0.9213804244812334
34,0.000125,0.000125,0.06604361248942474,0.058168983661354805,0.007874628858290496,0.305586644563426,0.29245040289711693,0.013136241758657043,0.9231018046282445,0.9442022917499696,0.9118703849302295,0.9132327372045348,0.9231018046282445
35,0.000125,0.000125,0.06607896081612664,0.05824506241629968,0.007833898357621126,0.30847734072598004,0.2949250682732821,0.013552272233994633,0.9221580585220517,0.9444226513939513,0.9110094685205881,0.9110420556516157,0.9221580585220517
36,0.000125,0.000125,0.06592424063357004,0.05808876352477334,0.007835477084274668,0.30873706410323504,0.2949189888604082,0.01381807543358584,0.9215125909561438,0.9435782889497337,0.9107024351985926,0.9102570487201048,0.9215125909561438
37,0.000125,0.000125,0.0657663180348848,0.057954732392182684,0.0078115856841358905,0.30597980022506044,0.2928215605295406,0.013158239989881294,0.9225313004385387,0.9446348152902497,0.9103324209417601,0.9126266650836062,0.9225313004385387
38,0.000125,0.000125,0.06528931639743853,0.05750549665215304,0.007783819704881114,0.30651278848731706,0.29315558993095703,0.013357198547239695,0.9225048681657378,0.9443250836418408,0.9115590344062104,0.9116304864491622,0.9225048681657378
39,6.25e-05,6.25e-05,0.06482898607172428,0.05706978226649654,0.0077592038494556405,0.3065258871572056,0.29340760068118615,0.013118286708835277,0.9227744964131498,0.9434681457289386,0.9109583637937264,0.9138969797167846,0.9227744964131498
40,6.25e-05,6.25e-05,0.06481521233525694,0.05711243987276376,0.007702772472346119,0.3061687837368309,0.2928160136847728,0.013352770575579972,0.9230221340234263,0.9442530193820907,0.9119398794090896,0.9128735032790984,0.9230221340234263
41,6.25e-05,6.25e-05,0.06436852241261733,0.056701173674984034,0.007667348761493557,0.30381165763405305,0.2905270862484063,0.013284571960176024,0.9244870759665984,0.9444390140544485,0.9159936324288886,0.913028581416458,0.9244870759665984
42,6.25e-05,6.25e-05,0.06434368152690785,0.05668359087830412,0.007660090641691967,0.30610508140979065,0.29278775442659144,0.013317326699545788,0.9242886422105797,0.9445002957357966,0.915566497612007,0.9127991332839357,0.9242886422105797
43,6.25e-05,6.25e-05,0.06392531584934771,0.05630644285789922,0.007618872982845564,0.3076914655613252,0.29378357862184507,0.013907886404519065,0.9224493595162003,0.9435826610776106,0.9120992671276336,0.9116661503433569,0.9224493595162003
44,6.25e-05,6.25e-05,0.06405048938160746,0.056435799775870134,0.007614689610553495,0.3055306402515016,0.29257194738503306,0.012958693188419947,0.9240333726472323,0.9445281057744451,0.9137309041233778,0.9138411080438741,0.9240333726472323
45,6.25e-05,6.25e-05,0.06387722156100716,0.05627240085221101,0.007604820711700548,0.30548186627810026,0.2921423823354103,0.013339484163232202,0.9229804119541146,0.9445653751515917,0.9122633857294038,0.9121124749813484,0.9229804119541146
46,6.25e-05,6.25e-05,0.06377315189769986,0.056156864045365774,0.007616287782959159,0.305243260686779,0.2916511849733483,0.013592075894264347,0.9228256845477438,0.9444982744898474,0.9114579409812084,0.9125208381721759,0.9228256845477438
47,3.125e-05,3.125e-05,0.06358680889109253,0.05598847255564858,0.007598336385039487,0.30711042456776927,0.2932896012545721,0.01382082342880014,0.9226432629198462,0.944160055877761,0.9137831491283036,0.9099865837534741,0.9226432629198462
48,3.125e-05,3.125e-05,0.06370127721550377,0.05613990210451994,0.007561375108079421,0.3057544749713177,0.2919447897826845,0.013809685331936895,0.9225161066786415,0.9447465039088254,0.9118059886068897,0.9109958275202095,0.9225161066786415
49,3.125e-05,3.125e-05,0.0636045155176455,0.056051747004308726,0.0075527685521602555,0.30494686999362725,0.29130602498585817,0.01364084537761887,0.9234942175758406,0.9441940484032926,0.9140682649317864,0.9122203393924425,0.9234942175758406
50,3.125e-05,3.125e-05,0.06341726785549504,0.055893443427190534,0.007523824408047164,0.30581456802707885,0.2922595098030519,0.013555058690707373,0.9230428516492496,0.9444547769148618,0.912370705964141,0.9123030720687463,0.9230428516492496
51,3.125e-05,3.125e-05,0.06309320355537433,0.05555841858183606,0.0075347849548250655,0.30602055680563506,0.29241730998260995,0.013603246660409903,0.9229566188545074,0.9447490176636922,0.9119191580208499,0.9122016808789802,0.9229566188545074
52,3.125e-05,3.125e-05,0.06338496678978671,0.05583714260138099,0.007547824207339515,0.30571163393532497,0.2923551008475822,0.013356533024129353,0.9236297144924732,0.9447323235213003,0.9135029379939156,0.9126538819622037,0.9236297144924732
53,1.5625e-05,1.5625e-05,0.06349489075120979,0.0559546328756353,0.007540257893111242,0.30628395702361877,0.2925349641104499,0.013748993197265413,0.9231644010232066,0.9441350343195989,0.9124957831101354,0.9128623856398858,0.9231644010232066
54,1.5625e-05,1.5625e-05,0.06283973667817094,0.05533960609969305,0.0075001305415661685,0.3036697477620285,0.29037732612724476,0.013292421491376678,0.9245484496973347,0.944506847595486,0.9157312222344881,0.9134072792620305,0.9245484496973347
55,1.5625e-05,1.5625e-05,0.06356722920881278,0.05605622246148517,0.007511006720709976,0.30571723112113824,0.29197927821494696,0.013737953263560611,0.9226901185779276,0.9439018372240756,0.9115639306226172,0.9126045878870901,0.9226901185779276
56,1.5625e-05,1.5625e-05,0.06338687072842301,0.055868521609799326,0.0075183491077045845,0.30510599481589873,0.29184406375017635,0.013261931822414573,0.9232384750840517,0.9445843303683137,0.9134512667377873,0.9116798281460536,0.9232384750840517
57,1.5625e-05,1.5625e-05,0.06275686294372172,0.0552764023862545,0.007480460559746632,0.3037262845929051,0.2902342899461683,0.013491994492643822,0.9239280614330965,0.9447441418396428,0.9137191956972341,0.9133208467624124,0.9239280614330965
58,1.5625e-05,1.5625e-05,0.0629910722936092,0.05549751041251469,0.00749356190962389,0.30571616068387875,0.2920460841776574,0.01367007668673007,0.9234630801349072,0.944647573498294,0.9132505365876111,0.9124911303188165,0.9234630801349072
59,7.8125e-06,7.8125e-06,0.06331809731422396,0.05584242053361709,0.0074756768160480075,0.30454621822364103,0.29148781614553443,0.013058402715599417,0.9236251430498527,0.9444662903055844,0.9136118439445127,0.9127972948994606,0.9236251430498527
60,7.8125e-06,7.8125e-06,0.06313470073165477,0.05569137582552766,0.007443324869693316,0.30519685493363885,0.291778481864356,0.013418372705104636,0.9236863150202307,0.9445471654190518,0.913684869332833,0.912826910308807,0.9236863150202307
61,7.8125e-06,7.8125e-06,0.06310627008256671,0.05560520575739903,0.007501064290755943,0.30499213366880085,0.2914407929054404,0.013551340541658843,0.92367393114205,0.9447601064468168,0.9145147315853354,0.9117469553939977,0.92367393114205
62,7.8125e-06,7.8125e-06,0.06281065649680762,0.05535382978334616,0.007456826708682049,0.3043286575080552,0.29101330810291487,0.013315349721914985,0.9239532695696383,0.9446299662657516,0.9144549618561938,0.9127748805869699,0.9239532695696383
63,7.8125e-06,7.8125e-06,0.06285458241530396,0.055385923091032185,0.007468659291110054,0.30573205361452327,0.2921338502456621,0.013598203764144525,0.9232188205762224,0.944566459693548,0.9125919369051145,0.9124980651300049,0.9232188205762224
64,7.8125e-06,7.8125e-06,0.06290655768731279,0.055444641464363245,0.0074619162364054185,0.30477801935434856,0.29112025392585617,0.013657765594888616,0.9234172685727975,0.9442542082112537,0.9135110746439331,0.9124865228632056,0.9234172685727975
65,3.90625e-06,3.90625e-06,0.0634116227730471,0.055933222779349735,0.007478399978770914,0.305446424626194,0.292063265455666,0.013383158836214227,0.9226871230773378,0.9445177675011419,0.9119554914074351,0.911588110323436,0.9226871230773378
66,3.90625e-06,3.90625e-06,0.06275832323928345,0.05529397138059563,0.007464351840379014,0.3041293574187529,0.2905574261336815,0.013571931863618025,0.9239146746775745,0.9446137268428833,0.9144197935442708,0.9127105036455692,0.9239146746775745
67,3.90625e-06,3.90625e-06,0.06300637512439125,0.055557396272295896,0.007448978850073299,0.305212329751728,0.29181094122712636,0.013401388384111602,0.9237201166264063,0.9443893455405603,0.9148254495322063,0.9119455548064526,0.9237201166264063
68,3.90625e-06,3.90625e-06,0.06309206224536794,0.055617427732516066,0.007474634443329888,0.3054195625163507,0.291625268196801,0.013794294613623184,0.9231378749752196,0.944081219412367,0.9128488345900521,0.9124835709232397,0.9231378749752196
69,3.90625e-06,3.90625e-06,0.06267525316974139,0.05522736415829343,0.007447888955712723,0.3054069940315546,0.29181314550058485,0.013593848459764656,0.9230779802825625,0.9447244867015117,0.9133105270627355,0.9111989270834406,0.9230779802825625
70,3.90625e-06,3.90625e-06,0.06345170380783818,0.055990996203061326,0.007460707593416584,0.3051575823126711,0.2918144612237754,0.013343121643109102,0.9237709287298465,0.9443834140603287,0.914872142711195,0.9120572294180154,0.9237709287298465
71,1.953125e-06,1.953125e-06,0.06305942549706259,0.055602865204798575,0.007456560298256645,0.30530310579757797,0.29194047072875384,0.013362635042489664,0.9230161971462513,0.9444726367343669,0.9127421540458339,0.9118338006585528,0.9230161971462513
72,1.953125e-06,1.953125e-06,0.06276115318402924,0.05530205911230405,0.007459094114850141,0.3047156896271082,0.29119127469203004,0.013524414026464067,0.9230932503862158,0.944387627805058,0.9115870158155769,0.9133051075380125,0.9230932503862158
73,1.953125e-06,1.953125e-06,0.062456129462035104,0.055006483355329705,0.007449646099205409,0.30475141783900683,0.2914553889331253,0.01329602845753048,0.9236141242365207,0.9446075231994421,0.9136997279363636,0.912535121573756,0.9236141242365207
74,1.953125e-06,1.953125e-06,0.06309699036031562,0.055643731833196035,0.00745325852800193,0.304487146864428,0.29050660986369164,0.013980536699019499,0.9231802649709463,0.9445267511163677,0.9129677291262359,0.9120463146702353,0.9231802649709463
