epoch,learning_rate,lr,train_loss,train_dice_loss,train_bce_loss,val_loss,val_dice_loss,val_bce_loss,val_dice,dice_wt,dice_tc,dice_et,mean_dice
30,0.0005,0.0005,0.06566390965222729,0.057798191142081276,0.007865718485513687,0.3018948702593952,0.28858006914495754,0.01331480090872798,0.9251413769668786,0.9459097307121305,0.9145325208451429,0.9149818793433625,0.9251413769668786
31,0.0005,0.0005,0.06460212524371484,0.05682142510817229,0.007780700101020523,0.2989378385311969,0.28570598844543715,0.013231849627232213,0.9260985989172527,0.9461506563610592,0.9161569985655791,0.9159881418251197,0.9260985989172527
32,0.0005,0.0005,0.06446363298981539,0.056712754411346704,0.007750878569939286,0.3057772467247017,0.2923721658428424,0.01340508122928854,0.9239689870299941,0.9450174654915104,0.9147441513908372,0.9121453442076347,0.9239689870299941
33,0.0005,0.0005,0.06408987143358573,0.0564171800131945,0.0076726914511265,0.3004357512975081,0.28685891185975776,0.01357683859080744,0.9249223208410604,0.9460531694918495,0.9156561533275804,0.9130576397037512,0.9249223208410604
34,0.0005,0.0005,0.06368075891712746,0.056038834469311426,0.007641924460095434,0.30465099731905904,0.2906191516398204,0.014031845760376405,0.9235036861527283,0.9450728256052844,0.9141560624921572,0.9112821703607431,0.9235036861527283
35,0.0005,0.0005,0.06357712031279002,0.056007679602428015,0.007569440677420856,0.3019718904623871,0.2881462151358134,0.01382567505060053,0.9245581925731722,0.9445975587406139,0.9139572096653723,0.9151198093135303,0.9245581925731722
36,0.0005,0.0005,0.06313406495877714,0.05559314880387753,0.007540916151627569,0.2994951750961196,0.2854625569215525,0.01403261855524317,0.9255355181003909,0.9450693998255134,0.9163163779138512,0.9152207765618078,0.9255355181003909
37,0.00025,0.00025,0.06244529270667441,0.05496020775983049,0.007485084938976285,0.3040474659974307,0.2899374949271547,0.014109970852399747,0.9238492937744344,0.9439882933987664,0.9142405755798962,0.9133190123446404,0.9238492937744344
38,0.00025,0.00025,0.061048310868866765,0.05375957401307879,0.007288736786670393,0.2983394433016161,0.28527011388269546,0.013069329806553275,0.9260860247360357,0.9459147318900212,0.9177592484123465,0.9145840939057397,0.9260860247360357
39,0.00025,0.00025,0.06044971677901883,0.05322428531362399,0.007225431440688979,0.30164698660997563,0.2878826184548481,0.01376436861420149,0.9260110583043583,0.9455700339944403,0.9158032334081176,0.9166599075105171,0.9260110583043583
40,0.00025,0.00025,0.06042034567618905,0.05322971543982171,0.007190630243757036,0.3010220589800115,0.2871708374416592,0.01385122127573102,0.9259240142950523,0.9454494237518792,0.9180965483563333,0.9142260707769445,0.9259240142950523
41,0.00025,0.00025,0.06066644245977182,0.053496216149545105,0.007170226293131144,0.29982902273721,0.28636054107075687,0.013468481383575136,0.9248120220450059,0.9440222778159167,0.9189997439681205,0.9114140443509804,0.9248120220450059
42,0.00025,0.00025,0.05978810600259943,0.0526645505304079,0.007123555433368035,0.30138292801664496,0.2871997695972973,0.014183158179889025,0.9254862531576333,0.9464726636964417,0.9144571274463759,0.9155289683300826,0.9254862531576333
43,0.000125,0.000125,0.05942235758168408,0.05231525019615931,0.007107107365782142,0.2989884644966082,0.28555227008092166,0.013436193384269247,0.925428016805653,0.9459845751496136,0.9156484624236617,0.9146510128436836,0.925428016805653
44,0.000125,0.000125,0.058920665154845044,0.05192343319020489,0.00699723196695633,0.30186863829738836,0.2877667028219665,0.014101934790311382,0.9252830146333855,0.945534462761705,0.9139824267478753,0.9163321543905762,0.9252830146333855
45,0.000125,0.000125,0.05887302659015491,0.051910922219207664,0.006962104316737745,0.299457257327597,0.28569983922567077,0.0137574176450972,0.9252502373662486,0.9460273178380093,0.9153706625340694,0.9143527317266666,0.9252502373662486
46,0.000125,0.000125,0.05861441510234345,0.05166163018860656,0.0069527849595089055,0.2985923770636479,0.2853576038273813,0.013234773660476542,0.925331773567012,0.9458777408690937,0.916701977049844,0.913415602782098,0.925331773567012
47,0.000125,0.000125,0.05878170058495923,0.0518511783325162,0.0069305222168180676,0.30249154340382217,0.2881462657027773,0.014345277978339928,0.9245416283471751,0.9452900745406523,0.9143316489979073,0.9140031615029659,0.9245416283471751
48,0.000125,0.000125,0.057952808050626116,0.05105234551501278,0.006900462564878012,0.301792322612866,0.28732799411772836,0.014464328166561942,0.9243087859031481,0.9454253575345335,0.9142233714536396,0.9132776287212709,0.9243087859031481
49,0.000125,0.000125,0.05787144122874965,0.05099423027694574,0.0068772109301862856,0.2979457105461019,0.2840610639780828,0.013884646597647304,0.9262492179627017,0.9452520060568123,0.9174542116651488,0.916041436166144,0.9262492179627017
50,0.000125,0.000125,0.05805335608636732,0.051177428036189354,0.006875928058302962,0.29887734180180686,0.284941798168197,0.013935543404619378,0.9254349863342123,0.9459269330568771,0.9156373076133291,0.9147407183324308,0.9254349863342123
51,0.000125,0.000125,0.05778382809562987,0.05091413533905944,0.006869692753445426,0.30160741215541986,0.28700228262975325,0.014605129442941133,0.9246263752156282,0.94477160527023,0.9146610535926387,0.9144464667840159,0.9246263752156282
52,0.000125,0.000125,0.05732956764957511,0.050481999075028754,0.006847568570833125,0.299222436528185,0.2853309323368899,0.013891504187403276,0.9255060225817114,0.94553507717812,0.9163947759859399,0.9145882145810742,0.9255060225817114
53,0.000125,0.000125,0.057612714989291124,0.050771455644158865,0.006841259355021951,0.30074991096936937,0.28699354197857374,0.013756369560185028,0.9247926735008565,0.946307789679839,0.9148824160572844,0.9131878147654459,0.9247926735008565
54,0.000125,0.000125,0.05752388860859164,0.05070973226155562,0.006814156326447809,0.29829210160355435,0.28464797901051564,0.013644122527091651,0.9260831063406475,0.9449215672502778,0.9183950661936601,0.9149326855780044,0.9260831063406475
55,6.25e-05,6.25e-05,0.0575201565547707,0.05071892683448224,0.006801229726428161,0.2985721962775518,0.2845573562299712,0.014014839664829396,0.9258043083711339,0.9458153825680056,0.9183012571912121,0.9132962853541844,0.9258043083711339
56,6.25e-05,6.25e-05,0.05704119881109455,0.050287094570139884,0.006754104275256101,0.3009457633823754,0.2868663525443729,0.014079411261569896,0.9252308403973425,0.9456413349583966,0.9169366078226844,0.9131145784109466,0.9252308403973425
57,6.25e-05,6.25e-05,0.05707672632937745,0.05032466616103308,0.006752060183050243,0.3004100742232101,0.2862838894370787,0.014126184496939262,0.925150624959325,0.9448986974892026,0.9173641074487822,0.9131890699399902,0.925150624959325
58,6.25e-05,6.25e-05,0.05679019914195001,0.05004998560440158,0.006740213569239565,0.29880486033049614,0.2851969359002571,0.013607924345733817,0.9256350350666763,0.945987731474619,0.9169474613965793,0.9139699123288304,0.9256350350666763
59,6.25e-05,6.25e-05,0.05728594039077257,0.050571141307169123,0.00671479907580933,0.30155104864081494,0.28730251172080584,0.014248536636584574,0.9243530551942986,0.944677669321497,0.9153597262505356,0.9130217700108634,0.9243530551942986
60,6.25e-05,6.25e-05,0.05678729522316241,0.05006335794951572,0.00672393731783782,0.30128398434979997,0.2871792858432949,0.014104698769550976,0.9247208363242501,0.9447205576560483,0.9167644193686865,0.9126775319480154,0.9247208363242501
61,3.125e-05,3.125e-05,0.05680116092482958,0.05008613526851725,0.006715025641974111,0.30080484914121003,0.28677279264797295,0.01403205617702369,0.9251508828586298,0.9454248770233991,0.9170440018513617,0.9129837697011288,0.9251508828586298
62,3.125e-05,3.125e-05,0.056647261222608276,0.04997225361173985,0.006675007656713974,0.2988407094512712,0.2850027748125288,0.013837934668437064,0.9258424595541014,0.9453643118458126,0.9182720317958376,0.913891035020654,0.9258424595541014
63,3.125e-05,3.125e-05,0.056863220571205735,0.05017298736182901,0.006690233202391437,0.30073480695614624,0.2868158243590882,0.013918982260883308,0.9249270237756733,0.9455359746268193,0.9163701950400714,0.9128749016601293,0.9249270237756733
64,3.125e-05,3.125e-05,0.05638431933041284,0.04974067298562798,0.00664364634324074,0.2992169072095799,0.28517631361668894,0.014040593622977009,0.9254173326308912,0.9456409192790436,0.9170746263188393,0.9135364522947905,0.9254173326308912
65,3.125e-05,3.125e-05,0.05605203887518597,0.049390603214521156,0.006661435689083901,0.3004525454081094,0.2864042954806279,0.014048250059582306,0.9252388681036218,0.9453630061169049,0.9173589787105157,0.9129946194834448,0.9252388681036218
66,3.125e-05,3.125e-05,0.056314967355630456,0.04965035679469115,0.00666461057053488,0.299059725655075,0.2852316413474579,0.013828083830376328,0.9258892187548118,0.9457410024002815,0.9179449003737054,0.9139817534904483,0.9258892187548118
67,1.5625e-05,1.5625e-05,0.05610314196808896,0.04945390220786203,0.006649239751918116,0.3006386922942264,0.28666933069742445,0.013969361150636796,0.9248982664295552,0.9458386879454936,0.9165255237739655,0.9123305875692067,0.9248982664295552
68,1.5625e-05,1.5625e-05,0.055806541723929626,0.049158438477243424,0.006648103312789081,0.3010946603610533,0.28712084882416966,0.013973811566504452,0.9247850354035912,0.945499676706997,0.9164644282188484,0.9123910012849284,0.9247850354035912
69,1.5625e-05,1.5625e-05,0.0560568482590789,0.04942439970869636,0.006632448538654605,0.29973623203810806,0.28592822707355764,0.013808005520403331,0.9256332352498063,0.9457842427531584,0.9178102440324624,0.9133052189637982,0.9256332352498063
